phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6811992,https://liderkuota.com/-p/IK/m20o7ndel4bhvj5yrawgk198tc36zfpqsxuibjxr95vo7yqhi6cdgfulwetp1042szna8k3mkjmqco75dnvel4ysg32if6ph9twxbzua0r81?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811992,2020-10-17T04:44:31+00:00,yes,2020-10-17T04:46:00+00:00,yes,Other
6811985,https://amerlcanexpress.servebeer.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811985,2020-10-17T04:29:20+00:00,yes,2020-10-17T04:34:57+00:00,yes,Other
6811969,http://jpot-c.top/ic.html,http://www.phishtank.com/phish_detail.php?phish_id=6811969,2020-10-17T03:37:01+00:00,yes,2020-10-17T06:27:43+00:00,yes,Other
6811962,https://cicdidsisd.club/,http://www.phishtank.com/phish_detail.php?phish_id=6811962,2020-10-17T03:01:06+00:00,yes,2020-10-19T09:03:27+00:00,yes,Other
6811961,http://www.kiana-leather.com/wp-admin/access/file/onedri,http://www.phishtank.com/phish_detail.php?phish_id=6811961,2020-10-17T03:01:05+00:00,yes,2020-10-17T03:05:19+00:00,yes,Other
6811960,http://talingchan.ac.th/web1/images/stories/aa,http://www.phishtank.com/phish_detail.php?phish_id=6811960,2020-10-17T03:00:58+00:00,yes,2020-10-17T03:05:19+00:00,yes,Other
6811958,https://garagesilencieuxselect.com/filedoc,http://www.phishtank.com/phish_detail.php?phish_id=6811958,2020-10-17T03:00:51+00:00,yes,2020-10-17T03:05:20+00:00,yes,Other
6811956,https://bradderbyagency.com/1/c338d814c14c9d479eb5ec0b99d887f6,http://www.phishtank.com/phish_detail.php?phish_id=6811956,2020-10-17T03:00:42+00:00,yes,2020-10-17T03:05:20+00:00,yes,Other
6811953,https://amazon-update.cc/signim,http://www.phishtank.com/phish_detail.php?phish_id=6811953,2020-10-17T03:00:26+00:00,yes,2020-10-17T03:04:41+00:00,yes,Other
6811952,http://mannuntrz.com/True,http://www.phishtank.com/phish_detail.php?phish_id=6811952,2020-10-17T03:00:21+00:00,yes,2020-10-17T03:04:41+00:00,yes,Other
6811950,http://143.92.51.17/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6811950,2020-10-17T02:42:57+00:00,yes,2020-10-17T02:48:19+00:00,yes,Amazon.com
6811949,https://rakuten.arauakuenten.top/,http://www.phishtank.com/phish_detail.php?phish_id=6811949,2020-10-17T02:42:13+00:00,yes,2020-10-17T02:43:16+00:00,yes,Other
6811946,https://maskhsa.org/cd/WellsFargoFinal/profile.php,http://www.phishtank.com/phish_detail.php?phish_id=6811946,2020-10-17T02:28:57+00:00,yes,2020-10-17T10:20:41+00:00,yes,"Wells Fargo"
6811945,https://maskhsa.org/cd/WellsFargoFinal/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6811945,2020-10-17T02:25:33+00:00,yes,2020-10-17T10:20:41+00:00,yes,"Wells Fargo"
6811943,https://moi.gov.ly/uhsgess.php,http://www.phishtank.com/phish_detail.php?phish_id=6811943,2020-10-17T02:17:43+00:00,yes,2020-10-17T10:20:41+00:00,yes,"JPMorgan Chase and Co."
6811942,http://www.vsstle.edu.rs/wp-content/dc/send.php,http://www.phishtank.com/phish_detail.php?phish_id=6811942,2020-10-17T02:16:09+00:00,yes,2020-10-17T10:20:41+00:00,yes,"JPMorgan Chase and Co."
6811939,https://ccxvmxqsyyqtncwjofoberdueaxbocypnvoe-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811939,2020-10-17T02:09:45+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811938,https://qrcqdordmzekdyqwhnvimvjtxfcluvxdgsmg-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811938,2020-10-17T02:09:42+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811937,https://ropufmkhjrmcyaakmhdbrbvrdukktpzzlghk-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811937,2020-10-17T02:09:38+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811936,https://caszqbxqhaajoamiimxtlozuxlgsokcshgra-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811936,2020-10-17T02:09:34+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811934,http://adspyljdxrjgzuzettwxjkhpdtqmxfrzuumd-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811934,2020-10-17T02:09:31+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811935,https://adspyljdxrjgzuzettwxjkhpdtqmxfrzuumd-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811935,2020-10-17T02:09:31+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811933,http://192.145.239.209/~dernie5/johter/SBROCKER/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811933,2020-10-17T02:09:27+00:00,yes,2020-10-17T02:30:04+00:00,yes,Other
6811931,https://gdllurelcjqryivrsiyjouonatxduacordqx-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811931,2020-10-17T02:09:19+00:00,yes,2020-10-17T02:30:04+00:00,yes,Other
6811930,https://kellijophotography.com/mobile/Eng/2019/EN/cf5530d9e441e0d78574353214373569/,http://www.phishtank.com/phish_detail.php?phish_id=6811930,2020-10-17T02:09:15+00:00,yes,2020-10-17T02:30:04+00:00,yes,Other
6811929,http://hmrefund-secure.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811929,2020-10-17T02:09:11+00:00,yes,2020-10-17T02:29:25+00:00,yes,Other
6811926,https://revistametro.com.ar/Scripts/onlinebankingmtb/,http://www.phishtank.com/phish_detail.php?phish_id=6811926,2020-10-17T02:08:59+00:00,yes,2020-10-17T02:29:25+00:00,yes,Other
6811923,http://ahacxmykimpleyhpynyqoqpjpwqahlgyhdal-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811923,2020-10-17T02:08:54+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811924,https://ahacxmykimpleyhpynyqoqpjpwqahlgyhdal-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811924,2020-10-17T02:08:54+00:00,yes,2020-10-17T02:29:25+00:00,yes,Other
6811922,https://hmrebatesuk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811922,2020-10-17T02:08:50+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811920,http://dvla.motortax-refund.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6811920,2020-10-17T02:08:46+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811921,https://dvla.motortax-refund.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6811921,2020-10-17T02:08:46+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811919,https://joingrub.joingrubyoutubers.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=6811919,2020-10-17T02:08:42+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811918,http://joingrub.joingrubyoutubers.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=6811918,2020-10-17T02:08:38+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811917,http://mannuntrz.com/True/,http://www.phishtank.com/phish_detail.php?phish_id=6811917,2020-10-17T02:08:33+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811916,http://netflix-help.flowerboxbouquetshermanoaks.com/www2.netflix.com/index.php?q=iyrb5sdziyrb-16c0-iyrb16c016c0-p2dj16c0&amp;s=iyrb5sdziyrb-16c0-iyrb16c016c0-p2dj16c0&amp;n=iyrb5sdziyrb-16c0-iyrb16c016c0-p2dj16c0,http://www.phishtank.com/phish_detail.php?phish_id=6811916,2020-10-17T02:08:25+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811915,https://mail.joingrub.joingrubyoutubers.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=6811915,2020-10-17T02:08:13+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811914,https://portal-govuk-15-october.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811914,2020-10-17T02:08:03+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811913,https://reactivacionperubcp.cilonss.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811913,2020-10-17T02:07:58+00:00,yes,2020-10-17T02:28:09+00:00,yes,Other
6811912,http://www.halifax.auth-request.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811912,2020-10-17T02:07:54+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811910,https://www.halifax.auth-request.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811910,2020-10-17T02:07:50+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811911,https://www.halifax.auth-request.link/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811911,2020-10-17T02:07:50+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811909,https://serviziapponline.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811909,2020-10-17T02:07:46+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811908,http://serviziapponline.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811908,2020-10-17T02:07:42+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811907,https://csowbuxbgnkppehbblrfolpetmmcrgvszuwh-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811907,2020-10-17T02:07:38+00:00,yes,2020-10-17T02:27:31+00:00,yes,Other
6811905,http://gtqvbscypvvhtsudelnxdfuspqcicuvcbepk-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811905,2020-10-17T02:07:34+00:00,yes,2020-10-17T02:26:53+00:00,yes,Other
6811906,https://gtqvbscypvvhtsudelnxdfuspqcicuvcbepk-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811906,2020-10-17T02:07:34+00:00,yes,2020-10-17T02:26:53+00:00,yes,Other
6811904,https://dropbox-file38912.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6811904,2020-10-17T02:07:30+00:00,yes,2020-10-17T02:26:53+00:00,yes,Other
6811903,http://dropbox-file38912.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6811903,2020-10-17T02:07:30+00:00,yes,2020-10-17T02:26:53+00:00,yes,Other
6811901,https://bwhewwnmjbnnpxuodrwyqevmpdwcahbylpjs-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811901,2020-10-17T02:07:21+00:00,yes,2020-10-17T02:26:15+00:00,yes,Other
6811900,https://dlahidspnvacjuxhgisiakgicihbykipmazr-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811900,2020-10-17T02:07:18+00:00,yes,2020-10-17T02:26:15+00:00,yes,Other
6811899,http://talingchan.ac.th/web1/images/stories/aa/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811899,2020-10-17T02:07:13+00:00,yes,2020-10-17T02:26:15+00:00,yes,Other
6811898,http://talingchan.ac.th/web1/images/stories/aa/,http://www.phishtank.com/phish_detail.php?phish_id=6811898,2020-10-17T02:07:08+00:00,yes,2020-10-17T02:26:15+00:00,yes,Other
6811896,http://yqhgbequtdnmbaes-dot-glexcel1.ue.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811896,2020-10-17T02:07:04+00:00,yes,2020-10-17T02:25:37+00:00,yes,Other
6811897,https://yqhgbequtdnmbaes-dot-glexcel1.ue.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811897,2020-10-17T02:07:04+00:00,yes,2020-10-17T02:26:15+00:00,yes,Other
6811895,https://alessandraamamentacao.com.br/wp-includes/theme/RBC/archive/1.royalbank.html,http://www.phishtank.com/phish_detail.php?phish_id=6811895,2020-10-17T02:07:00+00:00,yes,2020-10-17T02:25:37+00:00,yes,Other
6811894,http://cliente-aumento.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811894,2020-10-17T02:06:57+00:00,yes,2020-10-17T02:25:37+00:00,yes,Other
6811891,https://setuprecoverapp.com/?update,http://www.phishtank.com/phish_detail.php?phish_id=6811891,2020-10-17T02:06:47+00:00,yes,2020-10-17T02:24:58+00:00,yes,Other
6811889,http://content-case25361583.eliasben.ly/nextVRF.html?location=75d6f9d87ab729b22e40533cf4d7799c,http://www.phishtank.com/phish_detail.php?phish_id=6811889,2020-10-17T02:06:39+00:00,yes,2020-10-17T02:24:58+00:00,yes,Other
6811888,http://profilefb-27059978.aicp.edu.pk/nextVRF.html?location=ee046245c7c1322bdd376c1c2d024b9e,http://www.phishtank.com/phish_detail.php?phish_id=6811888,2020-10-17T02:06:35+00:00,yes,2020-10-17T02:24:58+00:00,yes,Other
6811887,https://profilefb-27059978.aicp.edu.pk/nextVRF.html?location=d0339968b4a58452bda8b7bd409a6e1f,http://www.phishtank.com/phish_detail.php?phish_id=6811887,2020-10-17T02:06:31+00:00,yes,2020-10-17T02:24:20+00:00,yes,Other
6811886,http://marketplace-05259278.ballscrew-z.com/nextVRF.html?location=430726fb2591c9d4ed31e2ac266339fc,http://www.phishtank.com/phish_detail.php?phish_id=6811886,2020-10-17T02:06:27+00:00,yes,2020-10-17T02:24:20+00:00,yes,Other
6811885,http://marketplace-26833613.ballscrew-z.com/nextVRF.html?location=430726fb2591c9d4ed31e2ac266339fc,http://www.phishtank.com/phish_detail.php?phish_id=6811885,2020-10-17T02:06:23+00:00,yes,2020-10-17T02:24:20+00:00,yes,Other
6811883,https://marketplace-26833613.ballscrew-z.com/nextVRF.html?location=c96310e9b6612ac08df47b500622d76d,http://www.phishtank.com/phish_detail.php?phish_id=6811883,2020-10-17T02:06:15+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811882,https://marketplace-15792294.ballscrew-z.com/nextVRF.html?location=430726fb2591c9d4ed31e2ac266339fc,http://www.phishtank.com/phish_detail.php?phish_id=6811882,2020-10-17T02:06:11+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811881,https://ontimeholiday.in/themes/batblog/bill/en.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=YWxsaWFuemRjcmVAYWxsaWFuei5mcg==&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,http://www.phishtank.com/phish_detail.php?phish_id=6811881,2020-10-17T02:06:07+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811880,http://feedbackalibaba.gearhostpreview.com/alibaba.html,http://www.phishtank.com/phish_detail.php?phish_id=6811880,2020-10-17T02:06:03+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811879,https://grupwhattsapp.otzo.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811879,2020-10-17T02:05:59+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811878,https://deviceregistration.cc/Halifax/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811878,2020-10-17T02:05:54+00:00,yes,2020-10-17T02:23:42+00:00,yes,Other
6811876,http://profilefb-26124430.aicp.edu.pk/nextVRF.html?location=a176ce995af6b17d2f69cee6a5a4d228,http://www.phishtank.com/phish_detail.php?phish_id=6811876,2020-10-17T02:05:44+00:00,yes,2020-10-17T02:23:04+00:00,yes,Other
6811870,http://xnrnalegkngijrgdvsedmwfwcyassdwlcdsw-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811870,2020-10-17T02:05:24+00:00,yes,2020-10-17T02:22:25+00:00,yes,Other
6811871,https://xnrnalegkngijrgdvsedmwfwcyassdwlcdsw-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811871,2020-10-17T02:05:24+00:00,yes,2020-10-17T02:22:25+00:00,yes,Other
6811867,http://halifax.auth-request.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811867,2020-10-17T02:05:14+00:00,yes,2020-10-17T02:22:25+00:00,yes,Other
6811866,https://halifax.auth-request.link/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811866,2020-10-17T02:05:11+00:00,yes,2020-10-17T02:22:25+00:00,yes,Other
6811865,https://halifax.auth-request.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811865,2020-10-17T02:05:10+00:00,yes,2020-10-17T02:21:47+00:00,yes,Other
6811864,http://msftoutlook.site/email/go.jsp?rid=8b953a7b-3958-4063-8be5-128a22a86480&amp;tid=11382&amp;cid=38751&amp;rid2=cdb9698c-e6c4-420c-8ae8-376430f09d1a,http://www.phishtank.com/phish_detail.php?phish_id=6811864,2020-10-17T02:05:07+00:00,yes,2020-10-17T02:21:47+00:00,yes,Other
6811863,https://www.halifax.co.uk.app-review-9524.info/,http://www.phishtank.com/phish_detail.php?phish_id=6811863,2020-10-17T02:05:03+00:00,yes,2020-10-17T02:21:47+00:00,yes,Other
6811862,http://www.halifax.co.uk.app-review-9524.info/,http://www.phishtank.com/phish_detail.php?phish_id=6811862,2020-10-17T02:04:59+00:00,yes,2020-10-17T02:21:47+00:00,yes,Other
6811860,http://profilefb-34739003.aicp.edu.pk/nextVRF.html?location=3a1e0b317a0c4b6e880c009d0ac5a844,http://www.phishtank.com/phish_detail.php?phish_id=6811860,2020-10-17T02:04:51+00:00,yes,2020-10-17T02:21:47+00:00,yes,Other
6811859,http://pp-alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811859,2020-10-17T02:04:47+00:00,yes,2020-10-17T02:21:09+00:00,yes,Other
6811858,https://pp-alert.com/cc.php,http://www.phishtank.com/phish_detail.php?phish_id=6811858,2020-10-17T02:04:43+00:00,yes,2020-10-17T02:21:09+00:00,yes,Other
6811857,https://pp-alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811857,2020-10-17T02:04:39+00:00,yes,2020-10-17T02:21:09+00:00,yes,Other
6811856,https://www.halifax.co.uk.app-review-9524.info/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811856,2020-10-17T02:04:35+00:00,yes,2020-10-17T02:21:09+00:00,yes,Other
6811855,https://pp-securenet.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811855,2020-10-17T02:04:31+00:00,yes,2020-10-17T02:21:09+00:00,yes,Other
6811853,https://visahome-prismamediosdepago.picotflb.org/prisma/usr/,http://www.phishtank.com/phish_detail.php?phish_id=6811853,2020-10-17T02:04:23+00:00,yes,2020-10-17T02:20:29+00:00,yes,Other
6811852,http://www.hali-fax.secure-protection.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811852,2020-10-17T02:04:19+00:00,yes,2020-10-17T02:20:29+00:00,yes,Other
6811850,https://www.hali-fax.secure-protection.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811850,2020-10-17T02:04:15+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811851,https://www.hali-fax.secure-protection.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811851,2020-10-17T02:04:15+00:00,yes,2020-10-17T02:20:29+00:00,yes,Other
6811849,https://halifax.online-verify.co.uk/personal/logon/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811849,2020-10-17T02:04:11+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811848,http://www.halifax.request-auth.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811848,2020-10-17T02:04:07+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811846,https://www.halifax.request-auth.link/,http://www.phishtank.com/phish_detail.php?phish_id=6811846,2020-10-17T02:04:03+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811847,https://www.halifax.request-auth.link/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811847,2020-10-17T02:04:03+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811845,http://nuoviserviziappintesacom.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811845,2020-10-17T02:03:59+00:00,yes,2020-10-17T02:19:51+00:00,yes,Other
6811843,http://vywjqkywuwzukdaurwgrkbnlwifdkmzpxpuy-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811843,2020-10-17T02:03:55+00:00,yes,2020-10-17T02:19:13+00:00,yes,Other
6811844,https://vywjqkywuwzukdaurwgrkbnlwifdkmzpxpuy-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811844,2020-10-17T02:03:55+00:00,yes,2020-10-17T02:19:13+00:00,yes,Other
6811842,http://profilefb-21619146.aicp.edu.pk/nextVRF.html?location=c3278df201e59b85e8c9f9d8882cdfaf,http://www.phishtank.com/phish_detail.php?phish_id=6811842,2020-10-17T02:03:51+00:00,yes,2020-10-17T02:17:57+00:00,yes,Other
6811841,https://profilefb-08956469.aicp.edu.pk/nextVRF.html?location=c3278df201e59b85e8c9f9d8882cdfaf,http://www.phishtank.com/phish_detail.php?phish_id=6811841,2020-10-17T02:03:47+00:00,yes,2020-10-17T02:11:40+00:00,yes,Other
6811840,http://content-fbook-91089427.roggiehouse.it/nextVRF.html?location=4540de5d72997034cdd343b9ef11059d,http://www.phishtank.com/phish_detail.php?phish_id=6811840,2020-10-17T02:03:43+00:00,yes,2020-10-17T02:11:40+00:00,yes,Other
6811839,http://marketplace-61160019.ballscrew-z.com/nextVRF.html?location=c6963654a31f7d6bf2b80f1c4c76b545,http://www.phishtank.com/phish_detail.php?phish_id=6811839,2020-10-17T02:03:39+00:00,yes,2020-10-17T02:11:40+00:00,yes,Other
6811838,https://susp.faceb00kcom-242278273.m7md1.sa/nextVRF.html?location=059e334b7a9d537d566aaa3bf15e2c0d,http://www.phishtank.com/phish_detail.php?phish_id=6811838,2020-10-17T02:03:35+00:00,yes,2020-10-17T02:11:02+00:00,yes,Other
6811837,https://content-fbook-40920695.roggiehouse.it/nextVRF.html?location=6fcdffa5779683dd0ec206b899c6118a,http://www.phishtank.com/phish_detail.php?phish_id=6811837,2020-10-17T02:03:31+00:00,yes,2020-10-17T02:11:02+00:00,yes,Other
6811836,https://marketplace-61160019.ballscrew-z.com/nextVRF.html?location=c6963654a31f7d6bf2b80f1c4c76b545,http://www.phishtank.com/phish_detail.php?phish_id=6811836,2020-10-17T02:03:27+00:00,yes,2020-10-17T02:11:02+00:00,yes,Other
6811835,http://content-fbook-80708664.roggiehouse.it/nextVRF.html?location=4540de5d72997034cdd343b9ef11059d,http://www.phishtank.com/phish_detail.php?phish_id=6811835,2020-10-17T02:03:23+00:00,yes,2020-10-17T02:10:24+00:00,yes,Other
6811834,https://content-fbook-80708664.roggiehouse.it/nextVRF.html?location=6fcdffa5779683dd0ec206b899c6118a,http://www.phishtank.com/phish_detail.php?phish_id=6811834,2020-10-17T02:03:18+00:00,yes,2020-10-17T02:10:24+00:00,yes,Other
6811831,https://bofaemcom.club/emcom/98da4c5b9be277d/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811831,2020-10-17T02:03:05+00:00,yes,2020-10-17T02:10:24+00:00,yes,Other
6811830,https://bofaemcom.club/emcom/96534292441da44/loading2.php,http://www.phishtank.com/phish_detail.php?phish_id=6811830,2020-10-17T02:03:02+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811829,https://bofaemcom.club/emcom/96534292441da44/loading1.php,http://www.phishtank.com/phish_detail.php?phish_id=6811829,2020-10-17T02:02:58+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811828,https://bofaemcom.club/emcom/96534292441da44/cc.php,http://www.phishtank.com/phish_detail.php?phish_id=6811828,2020-10-17T02:02:54+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811827,https://bofaemcom.club/emcom/96534292441da44/email.php,http://www.phishtank.com/phish_detail.php?phish_id=6811827,2020-10-17T02:02:50+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811826,https://halifax.payeesecure.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811826,2020-10-17T02:02:47+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811825,http://halifax.payeesecure.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811825,2020-10-17T02:02:46+00:00,yes,2020-10-17T02:09:45+00:00,yes,Other
6811822,http://allthishappened.com/wp-content/uploads/2020/b2020123/1/run/emailerror.php,http://www.phishtank.com/phish_detail.php?phish_id=6811822,2020-10-17T02:02:38+00:00,yes,2020-10-17T02:09:07+00:00,yes,Other
6811821,http://allthishappened.com/wp-content/uploads/2020/b2020123/1/run/com.php,http://www.phishtank.com/phish_detail.php?phish_id=6811821,2020-10-17T02:02:34+00:00,yes,2020-10-17T02:09:07+00:00,yes,Other
6811820,http://allthishappened.com/wp-content/uploads/2020/b2020123/1/run/sitekey.php,http://www.phishtank.com/phish_detail.php?phish_id=6811820,2020-10-17T02:02:30+00:00,yes,2020-10-17T02:09:07+00:00,yes,Other
6811818,http://allthishappened.com/wp-content/uploads/2020/b2020123/1/run/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6811818,2020-10-17T02:02:26+00:00,yes,2020-10-17T02:09:07+00:00,yes,Other
6811816,http://content-fbook-00564028.roggiehouse.it/nextVRF.html?location=511dbe2eb8aba9b1f44d71d13d16e1cf,http://www.phishtank.com/phish_detail.php?phish_id=6811816,2020-10-17T02:02:18+00:00,yes,2020-10-17T02:08:29+00:00,yes,Other
6811815,https://content-fbook-23679317.roggiehouse.it/nextVRF.html?location=511dbe2eb8aba9b1f44d71d13d16e1cf,http://www.phishtank.com/phish_detail.php?phish_id=6811815,2020-10-17T02:02:14+00:00,yes,2020-10-17T02:08:29+00:00,yes,Other
6811814,https://content-fbook-00564028.roggiehouse.it/nextVRF.html?location=511dbe2eb8aba9b1f44d71d13d16e1cf,http://www.phishtank.com/phish_detail.php?phish_id=6811814,2020-10-17T02:02:10+00:00,yes,2020-10-17T02:08:29+00:00,yes,Other
6811813,http://content-fbook-23679317.roggiehouse.it/nextVRF.html?location=511dbe2eb8aba9b1f44d71d13d16e1cf,http://www.phishtank.com/phish_detail.php?phish_id=6811813,2020-10-17T02:02:06+00:00,yes,2020-10-17T02:08:29+00:00,yes,Other
6811812,https://hsbc.idvcmd.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811812,2020-10-17T02:02:02+00:00,yes,2020-10-17T02:08:29+00:00,yes,Other
6811810,http://hsbc.idvcmd.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811810,2020-10-17T02:01:58+00:00,yes,2020-10-17T02:07:50+00:00,yes,Other
6811809,http://hsbc.idvcmd.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811809,2020-10-17T02:01:54+00:00,yes,2020-10-17T02:07:50+00:00,yes,Other
